DestinationID,Name,State,Type,Popularity,BestTimeToVisit,Season,PopularityTier,AvgRating,ReviewCount,RatingStd,TextReviewCount,BudgetLevel,CompositeScore
362,Goa Beaches,Goa,Beach,8.908499371844,Nov-Mar,Year-round,Popular,1.0,1.0,0.0,1.0,Moderate,0.6346696522835157
363,Jaipur City,Rajasthan,City,8.857005319987184,Oct-Mar,Year-round,Popular,3.5,0.0,,,Moderate,1.4265710159599616
364,Kerala Backwaters,Kerala,Nature,8.029543990563425,Sep-Mar,Year-round,Hidden Gem,3.0,2.0,1.4142135623730951,2.0,Budget,1.5536723185721233
365,Leh Ladakh,Jammu and Kashmir,Adventure,8.878382688353271,Apr-Jun,Year-round,Popular,3.0,2.0,2.8284271247461903,2.0,Moderate,1.5562188346654928
366,Taj Mahal,Uttar Pradesh,Historical,9.266030293290664,Nov-Feb,Year-round,Top Attraction,3.5,0.0,,,Premium,1.4277980908798722
367,Goa Beaches,Goa,Beach,8.445148546462805,Nov-Mar,Year-round,Emerging,5.0,1.0,0.0,1.0,Budget,2.2332795998073722
368,Jaipur City,Rajasthan,City,8.00825181627746,Oct-Mar,Year-round,Hidden Gem,3.5,0.0,,,Budget,1.4240247554488326
369,Kerala Backwaters,Kerala,Nature,7.526677667953975,Sep-Mar,Year-round,Hidden Gem,2.0,1.0,0.0,1.0,Budget,1.0305241871718456
370,Leh Ladakh,Jammu and Kashmir,Adventure,8.35737821975577,Apr-Jun,Year-round,Emerging,3.5,0.0,,,Budget,1.4250721346592674
371,Taj Mahal,Uttar Pradesh,Historical,8.32089647558579,Nov-Feb,Year-round,Emerging,5.0,1.0,0.0,1.0,Budget,2.232906843594741
372,Goa Beaches,Goa,Beach,7.824610910350504,Nov-Mar,Year-round,Hidden Gem,1.0,1.0,0.0,1.0,Budget,0.6314179868990352
373,Jaipur City,Rajasthan,City,9.276956975859664,Oct-Mar,Year-round,Top Attraction,4.5,2.0,0.7071067811865476,2.0,Premium,2.157414557528012
374,Kerala Backwaters,Kerala,Nature,9.27098132194643,Sep-Mar,Year-round,Top Attraction,2.0,2.0,1.4142135623730951,2.0,Premium,1.1573966305662722
375,Leh Ladakh,Jammu and Kashmir,Adventure,8.44823537077092,Apr-Jun,Year-round,Emerging,2.0,2.0,1.4142135623730951,2.0,Budget,1.1549283927127456
376,Taj Mahal,Uttar Pradesh,Historical,9.483879397405463,Nov-Feb,Year-round,Top Attraction,1.0,1.0,0.0,1.0,Premium,0.6363957923602
377,Goa Beaches,Goa,Beach,7.92228615054826,Nov-Mar,Year-round,Hidden Gem,1.0,1.0,0.0,1.0,Budget,0.6317110126196284
378,Jaipur City,Rajasthan,City,9.36474701059834,Oct-Mar,Year-round,Top Attraction,4.5,2.0,0.7071067811865476,2.0,Premium,2.1576779276322275
379,Kerala Backwaters,Kerala,Nature,7.710901822596214,Sep-Mar,Year-round,Hidden Gem,4.5,2.0,0.7071067811865476,2.0,Budget,2.1527163920682213
380,Leh Ladakh,Jammu and Kashmir,Adventure,8.658172608842527,Apr-Jun,Year-round,Popular,1.0,1.0,0.0,1.0,Moderate,0.6339186719945112
381,Taj Mahal,Uttar Pradesh,Historical,9.30052503102598,Nov-Feb,Year-round,Top Attraction,2.0,1.0,0.0,1.0,Premium,1.0358457292610617
382,Goa Beaches,Goa,Beach,8.487140997084705,Nov-Mar,Year-round,Emerging,1.0,1.0,0.0,1.0,Budget,0.6334055771592377
383,Jaipur City,Rajasthan,City,8.70695511642636,Oct-Mar,Year-round,Popular,3.0,1.0,0.0,1.0,Moderate,1.4340650195172628
384,Kerala Backwaters,Kerala,Nature,8.63256261554465,Sep-Mar,Year-round,Popular,3.0,2.0,0.0,2.0,Moderate,1.555481374447067
385,Leh Ladakh,Jammu and Kashmir,Adventure,8.051203902011398,Apr-Jun,Year-round,Emerging,3.5,0.0,,,Budget,1.4241536117060343
386,Taj Mahal,Uttar Pradesh,Historical,9.46333200145262,Nov-Feb,Year-round,Top Attraction,3.3333333333333335,3.0,0.5773502691896258,3.0,Premium,1.7776116376736586
387,Goa Beaches,Goa,Beach,8.763403696969464,Nov-Mar,Year-round,Popular,4.333333333333333,3.0,0.5773502691896258,3.0,Moderate,2.175511852760209
388,Jaipur City,Rajasthan,City,9.151665484353009,Oct-Mar,Year-round,Top Attraction,3.5,2.0,2.1213203435596424,2.0,Premium,1.757038683053492
389,Kerala Backwaters,Kerala,Nature,9.40914617773771,Sep-Mar,Year-round,Top Attraction,3.0,1.0,0.0,1.0,Premium,1.4361715927011969
390,Leh Ladakh,Jammu and Kashmir,Adventure,8.854728503825909,Apr-Jun,Year-round,Popular,2.5,2.0,0.7071067811865476,2.0,Moderate,1.3561478721119107
391,Taj Mahal,Uttar Pradesh,Historical,8.937176476917816,Nov-Feb,Year-round,Popular,3.6666666666666665,3.0,1.1547005383792517,3.0,Moderate,1.9093665044333874
392,Goa Beaches,Goa,Beach,8.65903274744209,Nov-Mar,Year-round,Popular,1.0,1.0,0.0,1.0,Moderate,0.6339212524103099
393,Jaipur City,Rajasthan,City,8.429521721872453,Oct-Mar,Year-round,Emerging,5.0,1.0,0.0,1.0,Budget,2.233232719333601
394,Kerala Backwaters,Kerala,Nature,8.884525796968724,Sep-Mar,Year-round,Popular,3.5,0.0,,,Moderate,1.4266535773909064
395,Leh Ladakh,Jammu and Kashmir,Adventure,8.879069809066051,Apr-Jun,Year-round,Popular,3.0,1.0,0.0,1.0,Moderate,1.4345813635951818
396,Taj Mahal,Uttar Pradesh,Historical,9.113864702192004,Nov-Feb,Year-round,Top Attraction,2.0,1.0,0.0,1.0,Premium,1.0352857482745597
397,Goa Beaches,Goa,Beach,8.739477476072606,Nov-Mar,Year-round,Popular,3.5,0.0,,,Moderate,1.4262184324282179
398,Jaipur City,Rajasthan,City,8.33295003386784,Oct-Mar,Year-round,Emerging,3.0,2.0,2.8284271247461903,2.0,Budget,1.5545825367020365
399,Kerala Backwaters,Kerala,Nature,8.376325562448297,Sep-Mar,Year-round,Emerging,5.0,1.0,0.0,1.0,Budget,2.2330731308553284
400,Leh Ladakh,Jammu and Kashmir,Adventure,9.120122756229376,Apr-Jun,Year-round,Top Attraction,5.0,1.0,0.0,1.0,Premium,2.235304522436672
401,Taj Mahal,Uttar Pradesh,Historical,8.033376557417458,Nov-Feb,Year-round,Hidden Gem,3.0,1.0,0.0,1.0,Budget,1.432044283840236
402,Goa Beaches,Goa,Beach,8.050919516333472,Nov-Mar,Year-round,Emerging,3.5,0.0,,,Budget,1.4241527585490006
403,Jaipur City,Rajasthan,City,8.578600554982318,Oct-Mar,Year-round,Popular,2.0,2.0,1.4142135623730951,2.0,Moderate,1.15531948826538
404,Kerala Backwaters,Kerala,Nature,9.28938699420442,Sep-Mar,Year-round,Top Attraction,3.5,0.0,,,Premium,1.4278681609826134
405,Leh Ladakh,Jammu and Kashmir,Adventure,8.266309519533893,Apr-Jun,Year-round,Emerging,4.0,2.0,1.4142135623730951,2.0,Budget,1.9543826151590347
406,Taj Mahal,Uttar Pradesh,Historical,8.13824601276976,Nov-Feb,Year-round,Emerging,3.5,0.0,,,Budget,1.4244147380383094
407,Goa Beaches,Goa,Beach,8.685967653034197,Nov-Mar,Year-round,Popular,3.5,0.0,,,Moderate,1.4260579029591027
408,Jaipur City,Rajasthan,City,7.789753610332566,Oct-Mar,Year-round,Hidden Gem,4.0,3.0,1.0,3.0,Budget,2.039257569166965
409,Kerala Backwaters,Kerala,Nature,7.695324251011531,Sep-Mar,Year-round,Hidden Gem,3.6666666666666665,3.0,0.5773502691896258,3.0,Budget,1.9056409477556686
410,Leh Ladakh,Jammu and Kashmir,Adventure,9.056239628784924,Apr-Jun,Year-round,Top Attraction,1.0,1.0,0.0,1.0,Premium,0.6351128730543384
411,Taj Mahal,Uttar Pradesh,Historical,8.284126727805766,Nov-Feb,Year-round,Emerging,1.0,1.0,0.0,1.0,Budget,0.6327965343514009
412,Goa Beaches,Goa,Beach,8.056589740959444,Nov-Mar,Year-round,Emerging,4.0,1.0,0.0,1.0,Budget,1.832113923390862
413,Jaipur City,Rajasthan,City,9.164900243709798,Oct-Mar,Year-round,Top Attraction,3.5,0.0,,,Premium,1.4274947007311296
414,Kerala Backwaters,Kerala,Nature,8.41852933200488,Sep-Mar,Year-round,Emerging,3.0,1.0,0.0,1.0,Budget,1.4331997421639984
415,Leh Ladakh,Jammu and Kashmir,Adventure,8.650437608917823,Apr-Jun,Year-round,Popular,2.5,4.0,1.7320508075688772,4.0,Moderate,1.5087826865569836
416,Taj Mahal,Uttar Pradesh,Historical,9.327014780224204,Nov-Feb,Year-round,Top Attraction,5.0,1.0,0.0,1.0,Premium,2.235925198508656
417,Goa Beaches,Goa,Beach,7.799317152894507,Nov-Mar,Year-round,Hidden Gem,4.0,2.0,0.0,2.0,Budget,1.9529816380591165
418,Jaipur City,Rajasthan,City,8.571570122764205,Oct-Mar,Year-round,Popular,3.5,0.0,,,Moderate,1.4257147103682928
419,Kerala Backwaters,Kerala,Nature,8.165654259803166,Sep-Mar,Year-round,Emerging,3.3333333333333335,3.0,1.1547005383792515,3.0,Budget,1.7737186044487103
420,Leh Ladakh,Jammu and Kashmir,Adventure,9.333012518480867,Apr-Jun,Year-round,Top Attraction,3.0,2.0,2.8284271247461903,2.0,Premium,1.5575827241558757
421,Taj Mahal,Uttar Pradesh,Historical,8.912423770627766,Nov-Feb,Year-round,Popular,5.0,1.0,0.0,1.0,Moderate,2.234681425479867
422,Goa Beaches,Goa,Beach,7.9629327439636866,Nov-Mar,Year-round,Hidden Gem,1.0,1.0,0.0,1.0,Budget,0.6318329523998747
423,Jaipur City,Rajasthan,City,8.427042499188698,Oct-Mar,Year-round,Emerging,3.0,1.0,0.0,1.0,Budget,1.43322528166555
424,Kerala Backwaters,Kerala,Nature,8.016517304482331,Sep-Mar,Year-round,Hidden Gem,2.0,1.0,0.0,1.0,Budget,1.0319937060814306
425,Leh Ladakh,Jammu and Kashmir,Adventure,7.677908499077882,Apr-Jun,Year-round,Hidden Gem,1.0,1.0,0.0,1.0,Budget,0.6309778796652172
426,Taj Mahal,Uttar Pradesh,Historical,7.742346085788473,Nov-Feb,Year-round,Hidden Gem,2.0,1.0,0.0,1.0,Budget,1.031171192425349
427,Goa Beaches,Goa,Beach,8.049399731297333,Nov-Mar,Year-round,Emerging,3.5,0.0,,,Budget,1.4241481991938922
428,Jaipur City,Rajasthan,City,9.229663135604667,Oct-Mar,Year-round,Top Attraction,4.0,1.0,0.0,1.0,Premium,1.8356331435747977
429,Kerala Backwaters,Kerala,Nature,8.186484600129791,Sep-Mar,Year-round,Emerging,3.5,2.0,0.7071067811865476,2.0,Budget,1.7541431404008223
430,Leh Ladakh,Jammu and Kashmir,Adventure,7.528160810117106,Apr-Jun,Year-round,Hidden Gem,3.5,0.0,,,Budget,1.4225844824303515
431,Taj Mahal,Uttar Pradesh,Historical,8.45973062297419,Nov-Feb,Year-round,Emerging,2.0,1.0,0.0,1.0,Budget,1.0333233460369062
432,Goa Beaches,Goa,Beach,8.839626409332572,Nov-Mar,Year-round,Popular,3.5,0.0,,,Moderate,1.426518879227998
433,Jaipur City,Rajasthan,City,8.683728793384567,Oct-Mar,Year-round,Popular,3.5,0.0,,,Moderate,1.426051186380154
434,Kerala Backwaters,Kerala,Nature,8.707253748746416,Sep-Mar,Year-round,Popular,3.0,2.0,1.4142135623730951,2.0,Moderate,1.5557054478466723
435,Leh Ladakh,Jammu and Kashmir,Adventure,8.316001911390781,Apr-Jun,Year-round,Emerging,3.5,0.0,,,Budget,1.4249480057341726
436,Taj Mahal,Uttar Pradesh,Historical,7.728114076451941,Nov-Feb,Year-round,Hidden Gem,3.3333333333333335,3.0,1.5275252316519468,3.0,Budget,1.7724059838986566
437,Goa Beaches,Goa,Beach,7.987106149468621,Nov-Mar,Year-round,Hidden Gem,1.0,1.0,0.0,1.0,Budget,0.6319054726163895
438,Jaipur City,Rajasthan,City,8.465558405614521,Oct-Mar,Year-round,Emerging,2.0,1.0,0.0,1.0,Budget,1.0333408293848272
439,Kerala Backwaters,Kerala,Nature,8.208388595361088,Sep-Mar,Year-round,Emerging,3.0,1.0,0.0,1.0,Budget,1.432569319954067
440,Leh Ladakh,Jammu and Kashmir,Adventure,8.224548104826292,Apr-Jun,Year-round,Emerging,3.5,0.0,,,Budget,1.424673644314479
441,Taj Mahal,Uttar Pradesh,Historical,7.865953290683349,Nov-Feb,Year-round,Hidden Gem,1.5,2.0,0.7071067811865476,2.0,Budget,0.9531815464724831
442,Goa Beaches,Goa,Beach,8.459808776651839,Nov-Mar,Year-round,Emerging,3.5,2.0,0.7071067811865476,2.0,Budget,1.7549631129303886
443,Jaipur City,Rajasthan,City,9.225300608752708,Oct-Mar,Year-round,Top Attraction,3.5,0.0,,,Premium,1.4276759018262584
444,Kerala Backwaters,Kerala,Nature,8.308543307938688,Sep-Mar,Year-round,Emerging,3.5,0.0,,,Budget,1.4249256299238162
445,Leh Ladakh,Jammu and Kashmir,Adventure,7.845173227424654,Apr-Jun,Year-round,Hidden Gem,1.0,1.0,0.0,1.0,Budget,0.6314796738502576
446,Taj Mahal,Uttar Pradesh,Historical,8.09180966649682,Nov-Feb,Year-round,Emerging,3.5,0.0,,,Budget,1.4242754289994906
447,Goa Beaches,Goa,Beach,8.888745118422108,Nov-Mar,Year-round,Popular,5.0,1.0,0.0,1.0,Moderate,2.23461038952325
448,Jaipur City,Rajasthan,City,8.531272858594322,Oct-Mar,Year-round,Popular,3.0,3.0,1.7320508075688772,3.0,Moderate,1.6414821269117503
449,Kerala Backwaters,Kerala,Nature,7.900632192964087,Sep-Mar,Year-round,Hidden Gem,3.5,0.0,,,Budget,1.4237018965788923
450,Leh Ladakh,Jammu and Kashmir,Adventure,8.390879272653267,Apr-Jun,Year-round,Emerging,3.5,0.0,,,Budget,1.4251726378179599
451,Taj Mahal,Uttar Pradesh,Historical,7.948981237202266,Nov-Feb,Year-round,Hidden Gem,4.333333333333333,3.0,1.1547005383792517,3.0,Budget,2.1730685853809075
452,Goa Beaches,Goa,Beach,7.710238850545792,Nov-Mar,Year-round,Hidden Gem,3.5,0.0,,,Budget,1.4231307165516376
453,Jaipur City,Rajasthan,City,8.426026820095585,Oct-Mar,Year-round,Emerging,3.5,0.0,,,Budget,1.425278080460287
454,Kerala Backwaters,Kerala,Nature,8.250765565651493,Sep-Mar,Year-round,Emerging,5.0,1.0,0.0,1.0,Budget,2.232696450864938
455,Leh Ladakh,Jammu and Kashmir,Adventure,7.889359194048391,Apr-Jun,Year-round,Hidden Gem,3.0,1.0,0.0,1.0,Budget,1.431612231750129
456,Taj Mahal,Uttar Pradesh,Historical,7.509850241166378,Nov-Feb,Year-round,Hidden Gem,2.75,4.0,0.9574271077563381,4.0,Budget,1.6053609244537292
457,Goa Beaches,Goa,Beach,9.348468751483985,Nov-Mar,Year-round,Top Attraction,5.0,1.0,0.0,1.0,Premium,2.2359895604224356
458,Jaipur City,Rajasthan,City,9.04884504620765,Oct-Mar,Year-round,Top Attraction,2.0,1.0,0.0,1.0,Premium,1.0350906893066065
459,Kerala Backwaters,Kerala,Nature,8.231034030468606,Sep-Mar,Year-round,Emerging,5.0,1.0,0.0,1.0,Budget,2.2326372562593892
460,Leh Ladakh,Jammu and Kashmir,Adventure,8.25449220912482,Apr-Jun,Year-round,Emerging,3.5,0.0,,,Budget,1.4247634766273747
461,Taj Mahal,Uttar Pradesh,Historical,8.54049334743632,Nov-Feb,Year-round,Popular,3.5,0.0,,,Moderate,1.425621480042309
462,Goa Beaches,Goa,Beach,7.625998220803341,Nov-Mar,Year-round,Hidden Gem,4.0,1.0,0.0,1.0,Budget,1.8308221488303937
463,Jaipur City,Rajasthan,City,8.981270231292,Oct-Mar,Year-round,Popular,2.0,1.0,0.0,1.0,Moderate,1.0348879648618596
464,Kerala Backwaters,Kerala,Nature,8.555128223838274,Sep-Mar,Year-round,Popular,2.5,2.0,0.7071067811865476,2.0,Moderate,1.3552490712719478
465,Leh Ladakh,Jammu and Kashmir,Adventure,7.761543597697145,Apr-Jun,Year-round,Hidden Gem,3.5,0.0,,,Budget,1.4232846307930915
466,Taj Mahal,Uttar Pradesh,Historical,8.25089870590044,Nov-Feb,Year-round,Emerging,3.5,0.0,,,Budget,1.4247526961177015
467,Goa Beaches,Goa,Beach,8.025486409324685,Nov-Mar,Year-round,Hidden Gem,3.5,0.0,,,Budget,1.4240764592279742
468,Jaipur City,Rajasthan,City,9.47910151784028,Oct-Mar,Year-round,Top Attraction,3.0,1.0,0.0,1.0,Premium,1.4363814587215047
469,Kerala Backwaters,Kerala,Nature,8.661784765251305,Sep-Mar,Year-round,Popular,4.0,2.0,0.0,2.0,Moderate,1.955569040896187
470,Leh Ladakh,Jammu and Kashmir,Adventure,8.93195095213289,Apr-Jun,Year-round,Popular,2.0,1.0,0.0,1.0,Moderate,1.0347400070243824
471,Taj Mahal,Uttar Pradesh,Historical,9.431015219195524,Nov-Feb,Year-round,Top Attraction,4.0,1.0,0.0,1.0,Premium,1.8362371998255702
472,Goa Beaches,Goa,Beach,9.276219098262825,Nov-Mar,Year-round,Top Attraction,3.5,0.0,,,Premium,1.4278286572947887
473,Jaipur City,Rajasthan,City,8.138557734045776,Oct-Mar,Year-round,Emerging,4.0,1.0,0.0,1.0,Budget,1.832359827370121
474,Kerala Backwaters,Kerala,Nature,7.780303814451599,Sep-Mar,Year-round,Hidden Gem,3.5,0.0,,,Budget,1.4233409114433548
475,Leh Ladakh,Jammu and Kashmir,Adventure,8.439314463538002,Apr-Jun,Year-round,Emerging,1.0,1.0,0.0,1.0,Budget,0.6332620975585976
476,Taj Mahal,Uttar Pradesh,Historical,8.59393285581819,Nov-Feb,Year-round,Popular,3.5,2.0,0.7071067811865476,2.0,Moderate,1.7553654851678877
477,Goa Beaches,Goa,Beach,9.061411819218064,Nov-Mar,Year-round,Top Attraction,3.5,0.0,,,Premium,1.4271842354576543
478,Jaipur City,Rajasthan,City,8.746027540435104,Oct-Mar,Year-round,Popular,5.0,1.0,0.0,1.0,Moderate,2.2341822367892887
479,Kerala Backwaters,Kerala,Nature,8.432522163463709,Sep-Mar,Year-round,Emerging,3.5,2.0,2.1213203435596424,2.0,Budget,1.7548812530908242
480,Leh Ladakh,Jammu and Kashmir,Adventure,9.183226466821637,Apr-Jun,Year-round,Top Attraction,1.0,1.0,0.0,1.0,Premium,0.6354938335684486
481,Taj Mahal,Uttar Pradesh,Historical,8.347502107586056,Nov-Feb,Year-round,Emerging,4.0,1.0,0.0,1.0,Budget,1.8329866604907419
482,Goa Beaches,Goa,Beach,7.948762856954323,Nov-Mar,Year-round,Hidden Gem,3.5,0.0,,,Budget,1.4238462885708632
483,Jaipur City,Rajasthan,City,9.187132541918034,Oct-Mar,Year-round,Top Attraction,3.5,0.0,,,Premium,1.4275613976257542
484,Kerala Backwaters,Kerala,Nature,8.361380335928295,Sep-Mar,Year-round,Emerging,2.5,2.0,2.1213203435596424,2.0,Budget,1.3546678276082178
485,Leh Ladakh,Jammu and Kashmir,Adventure,9.307482015375824,Apr-Jun,Year-round,Top Attraction,3.5,0.0,,,Premium,1.4279224460461275
486,Taj Mahal,Uttar Pradesh,Historical,9.2500304022815,Nov-Feb,Year-round,Top Attraction,4.333333333333333,3.0,1.1547005383792517,3.0,Premium,2.176971732876145
487,Goa Beaches,Goa,Beach,8.062331360639273,Nov-Mar,Year-round,Emerging,3.5,0.0,,,Budget,1.4241869940819178
488,Jaipur City,Rajasthan,City,8.654607164170207,Oct-Mar,Year-round,Popular,3.5,2.0,0.7071067811865476,2.0,Moderate,1.7555475080929437
489,Kerala Backwaters,Kerala,Nature,8.63372498272289,Sep-Mar,Year-round,Popular,3.5,0.0,,,Moderate,1.4259011749481687
490,Leh Ladakh,Jammu and Kashmir,Adventure,8.387349596378451,Apr-Jun,Year-round,Emerging,3.5,0.0,,,Budget,1.4251620487891354
491,Taj Mahal,Uttar Pradesh,Historical,8.20803233304684,Nov-Feb,Year-round,Emerging,3.0,2.0,2.8284271247461903,2.0,Budget,1.5542077835995736
492,Goa Beaches,Goa,Beach,8.1282869592547,Nov-Mar,Year-round,Emerging,3.3333333333333335,3.0,1.5275252316519468,3.0,Budget,1.7736065025470649
493,Jaipur City,Rajasthan,City,8.878936494411294,Oct-Mar,Year-round,Popular,3.6666666666666665,3.0,1.5275252316519465,3.0,Moderate,1.909191784485868
494,Kerala Backwaters,Kerala,Nature,8.937812540340415,Sep-Mar,Year-round,Popular,3.5,0.0,,,Moderate,1.4268134376210213
495,Leh Ladakh,Jammu and Kashmir,Adventure,8.414265880762033,Apr-Jun,Year-round,Emerging,3.5,0.0,,,Budget,1.4252427976422863
496,Taj Mahal,Uttar Pradesh,Historical,8.265509612154226,Nov-Feb,Year-round,Emerging,3.5,0.0,,,Budget,1.4247965288364628
497,Goa Beaches,Goa,Beach,8.698828827904826,Nov-Mar,Year-round,Popular,4.0,2.0,1.4142135623730951,2.0,Moderate,1.9556801730841475
498,Jaipur City,Rajasthan,City,9.324413281531497,Oct-Mar,Year-round,Top Attraction,3.5,0.0,,,Premium,1.4279732398445946
499,Kerala Backwaters,Kerala,Nature,9.26496476298098,Sep-Mar,Year-round,Top Attraction,1.0,1.0,0.0,1.0,Premium,0.6357390484569265
500,Leh Ladakh,Jammu and Kashmir,Adventure,8.940107797681996,Apr-Jun,Year-round,Popular,4.5,2.0,0.7071067811865476,2.0,Moderate,2.1564040099934787
501,Taj Mahal,Uttar Pradesh,Historical,8.43779797890401,Nov-Feb,Year-round,Emerging,3.0,2.0,2.8284271247461903,2.0,Budget,1.5548970805371451
502,Goa Beaches,Goa,Beach,9.314545773276503,Nov-Mar,Year-round,Top Attraction,5.0,2.0,0.0,2.0,Premium,2.3575273239202623
503,Jaipur City,Rajasthan,City,8.918823544059974,Oct-Mar,Year-round,Popular,3.0,2.0,2.8284271247461903,2.0,Moderate,1.556340157232613
504,Kerala Backwaters,Kerala,Nature,7.992592263408194,Sep-Mar,Year-round,Hidden Gem,3.5,0.0,,,Budget,1.4239777767902246
505,Leh Ladakh,Jammu and Kashmir,Adventure,8.07869796905618,Apr-Jun,Year-round,Emerging,3.5,0.0,,,Budget,1.4242360939071688
506,Taj Mahal,Uttar Pradesh,Historical,8.510029536153398,Nov-Feb,Year-round,Popular,3.5,0.0,,,Moderate,1.4255300886084603
507,Goa Beaches,Goa,Beach,8.240547501092525,Nov-Mar,Year-round,Emerging,3.6666666666666665,3.0,1.1547005383792515,3.0,Budget,1.9072766175059117
508,Jaipur City,Rajasthan,City,9.43596338151704,Oct-Mar,Year-round,Top Attraction,3.5,0.0,,,Premium,1.4283078901445512
509,Kerala Backwaters,Kerala,Nature,9.25204552164384,Sep-Mar,Year-round,Top Attraction,4.0,1.0,0.0,1.0,Premium,1.8357002907329152
510,Leh Ladakh,Jammu and Kashmir,Adventure,9.380186804036049,Apr-Jun,Year-round,Top Attraction,3.0,3.0,2.0,3.0,Premium,1.6440288687480755
511,Taj Mahal,Uttar Pradesh,Historical,9.219575248565713,Nov-Feb,Year-round,Top Attraction,5.0,2.0,0.0,2.0,Premium,2.35724241234613
512,Goa Beaches,Goa,Beach,9.222486404593646,Nov-Mar,Year-round,Top Attraction,3.5,2.0,0.7071067811865476,2.0,Premium,1.757251145814214
513,Jaipur City,Rajasthan,City,9.319083493307607,Oct-Mar,Year-round,Top Attraction,3.5,0.0,,,Premium,1.427957250479923
514,Kerala Backwaters,Kerala,Nature,7.980635862122308,Sep-Mar,Year-round,Hidden Gem,2.3333333333333335,3.0,1.1547005383792515,3.0,Budget,1.3731635492556675
515,Leh Ladakh,Jammu and Kashmir,Adventure,9.481318666573411,Apr-Jun,Year-round,Top Attraction,4.0,1.0,0.0,1.0,Premium,1.836388110167704
516,Taj Mahal,Uttar Pradesh,Historical,7.890656667652207,Nov-Feb,Year-round,Hidden Gem,4.0,1.0,0.0,1.0,Budget,1.8316161241709403
517,Goa Beaches,Goa,Beach,8.715019439382655,Nov-Mar,Year-round,Popular,3.5,2.0,0.7071067811865476,2.0,Moderate,1.755728744918581
518,Jaipur City,Rajasthan,City,8.92790148381448,Oct-Mar,Year-round,Popular,4.5,2.0,0.7071067811865476,2.0,Moderate,2.156367391051876
519,Kerala Backwaters,Kerala,Nature,7.772507901461253,Sep-Mar,Year-round,Hidden Gem,3.5,0.0,,,Budget,1.4233175237043838
520,Leh Ladakh,Jammu and Kashmir,Adventure,8.521876495404149,Apr-Jun,Year-round,Popular,5.0,1.0,0.0,1.0,Moderate,2.233509783654196
521,Taj Mahal,Uttar Pradesh,Historical,9.073609022110247,Nov-Feb,Year-round,Top Attraction,3.5,0.0,,,Premium,1.427220827066331
522,Goa Beaches,Goa,Beach,8.486706784627046,Nov-Mar,Year-round,Emerging,3.5,0.0,,,Budget,1.4254601203538813
523,Jaipur City,Rajasthan,City,8.998307150645953,Oct-Mar,Year-round,Popular,1.0,3.0,0.0,3.0,Moderate,0.842883229787905
524,Kerala Backwaters,Kerala,Nature,8.207456170247866,Sep-Mar,Year-round,Emerging,4.0,1.0,0.0,1.0,Budget,1.8325665226787273
525,Leh Ladakh,Jammu and Kashmir,Adventure,8.090624068994547,Apr-Jun,Year-round,Emerging,4.0,1.0,0.0,1.0,Budget,1.8322160263749674
526,Taj Mahal,Uttar Pradesh,Historical,8.798076955318615,Nov-Feb,Year-round,Popular,4.0,1.0,0.0,1.0,Moderate,1.8343383850339396
527,Goa Beaches,Goa,Beach,9.240920636796004,Nov-Mar,Year-round,Top Attraction,1.5,2.0,0.7071067811865476,2.0,Premium,0.957306448510821
528,Jaipur City,Rajasthan,City,8.564171557585537,Oct-Mar,Year-round,Popular,5.0,1.0,0.0,1.0,Moderate,2.2336366688407403
529,Kerala Backwaters,Kerala,Nature,7.726465986904015,Sep-Mar,Year-round,Hidden Gem,3.5,0.0,,,Budget,1.4231793979607121
530,Leh Ladakh,Jammu and Kashmir,Adventure,9.135320166568894,Apr-Jun,Year-round,Top Attraction,3.0,1.0,0.0,1.0,Premium,1.4353501146676906
531,Taj Mahal,Uttar Pradesh,Historical,7.819012402589374,Nov-Feb,Year-round,Hidden Gem,2.0,1.0,0.0,1.0,Budget,1.0314011913757517
532,Goa Beaches,Goa,Beach,8.988127174492362,Nov-Mar,Year-round,Popular,1.0,1.0,0.0,1.0,Moderate,0.6349085356914608
533,Jaipur City,Rajasthan,City,7.692409735196847,Oct-Mar,Year-round,Hidden Gem,4.0,1.0,0.0,1.0,Budget,1.8310213833735742
534,Kerala Backwaters,Kerala,Nature,8.181851282648088,Sep-Mar,Year-round,Emerging,3.5,0.0,,,Budget,1.4245455538479443
535,Leh Ladakh,Jammu and Kashmir,Adventure,9.177624039641806,Apr-Jun,Year-round,Top Attraction,2.0,2.0,0.0,2.0,Premium,1.1571165587193584
536,Taj Mahal,Uttar Pradesh,Historical,9.05646084632939,Nov-Feb,Year-round,Top Attraction,3.5,0.0,,,Premium,1.4271693825389884
537,Goa Beaches,Goa,Beach,9.187047298341549,Nov-Mar,Year-round,Top Attraction,2.5,2.0,2.1213203435596424,2.0,Premium,1.3571448284954575
538,Jaipur City,Rajasthan,City,8.61290957770994,Oct-Mar,Year-round,Popular,5.0,1.0,0.0,1.0,Moderate,2.2337828829011133
539,Kerala Backwaters,Kerala,Nature,8.945958184370141,Sep-Mar,Year-round,Popular,3.5,0.0,,,Moderate,1.4268378745531105
540,Leh Ladakh,Jammu and Kashmir,Adventure,8.310861660543809,Apr-Jun,Year-round,Emerging,3.5,0.0,,,Budget,1.4249325849816317
541,Taj Mahal,Uttar Pradesh,Historical,8.299700198889736,Nov-Feb,Year-round,Emerging,3.5,0.0,,,Budget,1.4248991005966694
